product,production_date,carton barcode,not applicable,shit
565841,28/11/2134,-89128956.15,fdgh,gdsdth
565841,29/11/2134,-89131136.48,gdh,gdsdth
565841,30/11/2134,-89133316.82,gdf,gdsdth
565841,1/12/2134,-89135497.15,dsgv,gdsdth
565841,2/12/2134,-89137677.49,n hn,gdsdth
565841,3/12/2134,-89139857.83,fgh,gdsdth
565841,4/12/2134,-89142038.16,fgh,gdsdth
565841,5/12/2134,-89144218.50,fgh,gdsdth
565841,6/12/2134,-89146398.84,fgh,gdsdth
565841,7/12/2134,-89148579.17,fgh,gdsdth
565841,8/12/2134,-89150759.51,fgh,gdsdth
565841,9/12/2134,-89152939.85,fdgh,gdsdth
565841,10/12/2134,-89155120.18,gdh,gdsdth
565841,11/12/2134,-89157300.52,gdf,gdsdth
565841,12/12/2134,-89159480.85,dsgv,gdsdth
565841,13/12/2134,-89161661.19,n hn,gdsdth
565841,14/12/2134,-89163841.53,fgh,gdsdth
565841,15/12/2134,-89166021.86,fgh,gdsdth
565841,16/12/2134,-89168202.20,fgh,gdsdth
565841,17/12/2134,-89170382.54,fgh,gdsdth
565841,18/12/2134,-89172562.87,fgh,gdsdth
565841,19/12/2134,-89174743.21,fgh,gdsdth
565841,20/12/2134,-89176923.55,fdgh,gdsdth
565841,21/12/2134,-89179103.88,gdh,gdsdth
565841,22/12/2134,-89181284.22,gdf,gdsdth
565841,23/12/2134,-89183464.55,dsgv,gdsdth
565841,24/12/2134,-89185644.89,n hn,gdsdth
565841,25/12/2134,-89187825.23,fgh,gdsdth
565841,26/12/2134,-89190005.56,fgh,gdsdth
565841,27/12/2134,-89192185.90,fgh,gdsdth
565841,28/12/2134,-89194366.24,fgh,gdsdth
565841,29/12/2134,-89196546.57,fgh,gdsdth
565841,30/12/2134,-89198726.91,fgh,gdsdth
565841,31/12/2134,-89200907.25,fdgh,gdsdth
565841,1/01/2135,-89203087.58,gdh,gdsdth
565841,2/01/2135,-89205267.92,gdf,gdsdth
565841,3/01/2135,-89207448.25,dsgv,gdsdth
565841,4/01/2135,-89209628.59,n hn,gdsdth
565841,5/01/2135,-89211808.93,fgh,gdsdth
565841,6/01/2135,-89213989.26,fgh,gdsdth
565841,7/01/2135,-89216169.60,fgh,gdsdth
565841,8/01/2135,-89218349.94,fgh,gdsdth
565841,9/01/2135,-89220530.27,fgh,gdsdth
565841,10/01/2135,-89222710.61,fgh,gdsdth
565841,11/01/2135,-89224890.95,fdgh,gdsdth
565841,12/01/2135,-89227071.28,gdh,gdsdth
565841,13/01/2135,-89229251.62,gdf,gdsdth
565841,14/01/2135,-89231431.95,dsgv,gdsdth
565841,15/01/2135,-89233612.29,n hn,gdsdth
565841,16/01/2135,-89235792.63,fgh,gdsdth
565841,17/01/2135,-89237972.96,fgh,gdsdth
565841,18/01/2135,-89240153.30,fgh,gdsdth
565841,19/01/2135,-89242333.64,fgh,gdsdth
565841,20/01/2135,-89244513.97,fgh,gdsdth
565841,21/01/2135,-89246694.31,fgh,gdsdth
565841,22/01/2135,-89248874.65,fdgh,gdsdth
565841,23/01/2135,-89251054.98,gdh,gdsdth
565841,24/01/2135,-89253235.32,gdf,gdsdth
565841,25/01/2135,-89255415.65,dsgv,gdsdth
565841,26/01/2135,-89257595.99,n hn,gdsdth
565841,27/01/2135,-89259776.33,fgh,gdsdth
565841,28/01/2135,-89261956.66,fgh,gdsdth
565841,29/01/2135,-89264137.00,fgh,gdsdth
565841,30/01/2135,-89266317.34,fgh,gdsdth
565841,31/01/2135,-89268497.67,fgh,gdsdth
565841,1/02/2135,-89270678.01,fgh,gdsdth
565841,2/02/2135,-89272858.35,fdgh,gdsdth
565841,3/02/2135,-89275038.68,gdh,gdsdth
565841,4/02/2135,-89277219.02,gdf,gdsdth
565841,5/02/2135,-89279399.35,dsgv,gdsdth
565841,6/02/2135,-89281579.69,n hn,gdsdth
565841,7/02/2135,-89283760.03,fgh,gdsdth
565841,8/02/2135,-89285940.36,fgh,gdsdth
565841,9/02/2135,-89288120.70,fgh,gdsdth
565841,10/02/2135,-89290301.04,fgh,gdsdth
565841,11/02/2135,-89292481.37,fgh,gdsdth
565841,12/02/2135,-89294661.71,fgh,gdsdth
565841,13/02/2135,-89296842.05,fdgh,gdsdth
565841,14/02/2135,-89299022.38,gdh,gdsdth
565841,15/02/2135,-89301202.72,gdf,gdsdth
565841,16/02/2135,-89303383.05,dsgv,gdsdth
565841,17/02/2135,-89305563.39,n hn,gdsdth
565841,18/02/2135,-89307743.73,fgh,gdsdth
565841,19/02/2135,-89309924.06,fgh,gdsdth
565841,20/02/2135,-89312104.40,fgh,gdsdth
565841,21/02/2135,-89314284.74,fgh,gdsdth
565841,22/02/2135,-89316465.07,fgh,gdsdth
565841,23/02/2135,-89318645.41,fgh,gdsdth
565841,24/02/2135,-89320825.75,fdgh,gdsdth
565841,25/02/2135,-89323006.08,gdh,gdsdth
565841,26/02/2135,-89325186.42,gdf,gdsdth
565841,27/02/2135,-89327366.75,dsgv,gdsdth
565841,28/02/2135,-89329547.09,n hn,gdsdth
565841,1/03/2135,-89331727.43,fgh,gdsdth
565841,2/03/2135,-89333907.76,fgh,gdsdth
565841,3/03/2135,-89336088.10,fgh,gdsdth
565841,4/03/2135,-89338268.44,fgh,gdsdth
565841,5/03/2135,-89340448.77,fgh,gdsdth
565841,6/03/2135,-89342629.11,fgh,gdsdth
565841,7/03/2135,-89344809.45,fdgh,gdsdth
565841,8/03/2135,-89346989.78,gdh,gdsdth
565841,9/03/2135,-89349170.12,gdf,gdsdth
565841,10/03/2135,-89351350.45,dsgv,gdsdth
565841,11/03/2135,-89353530.79,n hn,gdsdth
565841,12/03/2135,-89355711.13,fgh,gdsdth
565841,13/03/2135,-89357891.46,fgh,gdsdth
565841,14/03/2135,-89360071.80,fgh,gdsdth
565841,15/03/2135,-89362252.14,fgh,gdsdth
565841,16/03/2135,-89364432.47,fgh,gdsdth
565841,17/03/2135,-89366612.81,fgh,gdsdth
565841,18/03/2135,-89368793.15,fdgh,gdsdth
565841,19/03/2135,-89370973.48,gdh,gdsdth
565841,20/03/2135,-89373153.82,gdf,gdsdth
565841,21/03/2135,-89375334.15,dsgv,gdsdth
565841,22/03/2135,-89377514.49,n hn,gdsdth
565841,23/03/2135,-89379694.83,fgh,gdsdth
565841,24/03/2135,-89381875.16,fgh,gdsdth
565841,25/03/2135,-89384055.50,fgh,gdsdth
565841,26/03/2135,-89386235.84,fgh,gdsdth
565841,27/03/2135,-89388416.17,fgh,gdsdth
565841,28/03/2135,-89390596.51,fgh,gdsdth
565841,29/03/2135,-89392776.85,fdgh,gdsdth
565841,30/03/2135,-89394957.18,gdh,gdsdth
565841,31/03/2135,-89397137.52,gdf,gdsdth
565841,1/04/2135,-89399317.85,dsgv,gdsdth
565841,2/04/2135,-89401498.19,n hn,gdsdth
565841,3/04/2135,-89403678.53,fgh,gdsdth
565841,4/04/2135,-89405858.86,fgh,gdsdth
565841,5/04/2135,-89408039.20,fgh,gdsdth
565841,6/04/2135,-89410219.54,fgh,gdsdth
565841,7/04/2135,-89412399.87,fgh,gdsdth
565841,8/04/2135,-89414580.21,fgh,gdsdth
565841,9/04/2135,-89416760.55,fdgh,gdsdth
565841,10/04/2135,-89418940.88,gdh,gdsdth
565841,11/04/2135,-89421121.22,gdf,gdsdth
565841,12/04/2135,-89423301.55,dsgv,gdsdth
565841,13/04/2135,-89425481.89,n hn,gdsdth
565841,14/04/2135,-89427662.23,fgh,gdsdth
565841,15/04/2135,-89429842.56,fgh,gdsdth
565841,16/04/2135,-89432022.90,fgh,gdsdth
565841,17/04/2135,-89434203.24,fgh,gdsdth
565841,18/04/2135,-89436383.57,fgh,gdsdth
565841,19/04/2135,-89438563.91,fgh,gdsdth
565841,20/04/2135,-89440744.25,fdgh,gdsdth
565841,21/04/2135,-89442924.58,gdh,gdsdth
565841,22/04/2135,-89445104.92,gdf,gdsdth
565841,23/04/2135,-89447285.25,dsgv,gdsdth
565841,24/04/2135,-89449465.59,n hn,gdsdth
565841,25/04/2135,-89451645.93,fgh,gdsdth
565841,26/04/2135,-89453826.26,fgh,gdsdth
565841,27/04/2135,-89456006.60,fgh,gdsdth
565841,28/04/2135,-89458186.94,fgh,gdsdth
565841,29/04/2135,-89460367.27,fgh,gdsdth
565841,30/04/2135,-89462547.61,fgh,gdsdth
565841,1/05/2135,-89464727.95,fdgh,gdsdth
565841,2/05/2135,-89466908.28,gdh,gdsdth
565841,3/05/2135,-89469088.62,gdf,gdsdth
565841,4/05/2135,-89471268.95,dsgv,gdsdth
565841,5/05/2135,-89473449.29,n hn,gdsdth
565841,6/05/2135,-89475629.63,fgh,gdsdth
565841,7/05/2135,-89477809.96,fgh,gdsdth
565841,8/05/2135,-89479990.30,fgh,gdsdth
565841,9/05/2135,-89482170.64,fgh,gdsdth
565841,10/05/2135,-89484350.97,fgh,gdsdth
565841,11/05/2135,-89486531.31,fgh,gdsdth
565841,12/05/2135,-89488711.65,fdgh,gdsdth
565841,13/05/2135,-89490891.98,gdh,gdsdth
565841,14/05/2135,-89493072.32,gdf,gdsdth
565841,15/05/2135,-89495252.65,dsgv,gdsdth
565841,16/05/2135,-89497432.99,n hn,gdsdth
565841,17/05/2135,-89499613.33,fgh,gdsdth
565841,18/05/2135,-89501793.66,fgh,gdsdth
565841,19/05/2135,-89503974.00,fgh,gdsdth
565841,20/05/2135,-89506154.34,fgh,gdsdth
565841,21/05/2135,-89508334.67,fgh,gdsdth
565841,22/05/2135,-89510515.01,fgh,gdsdth
565841,23/05/2135,-89512695.35,fdgh,gdsdth
565841,24/05/2135,-89514875.68,gdh,gdsdth
565841,25/05/2135,-89517056.02,gdf,gdsdth
565841,26/05/2135,-89519236.35,dsgv,gdsdth
565841,27/05/2135,-89521416.69,n hn,gdsdth
565841,28/05/2135,-89523597.03,fgh,gdsdth
565841,29/05/2135,-89525777.36,fgh,gdsdth
565841,30/05/2135,-89527957.70,fgh,gdsdth
565841,31/05/2135,-89530138.04,fgh,gdsdth
565841,1/06/2135,-89532318.37,fgh,gdsdth
565841,2/06/2135,-89534498.71,fgh,gdsdth
565841,3/06/2135,-89536679.05,fdgh,gdsdth
565841,4/06/2135,-89538859.38,gdh,gdsdth
565841,5/06/2135,-89541039.72,gdf,gdsdth
565841,6/06/2135,-89543220.05,dsgv,gdsdth
565841,7/06/2135,-89545400.39,n hn,gdsdth
565841,8/06/2135,-89547580.73,fgh,gdsdth
565841,9/06/2135,-89549761.06,fgh,gdsdth
565841,10/06/2135,-89551941.40,fgh,gdsdth
565841,11/06/2135,-89554121.74,fgh,gdsdth
565841,12/06/2135,-89556302.07,fgh,gdsdth
565841,13/06/2135,-89558482.41,fgh,gdsdth
565841,14/06/2135,-89560662.75,fdgh,gdsdth
565841,15/06/2135,-89562843.08,gdh,gdsdth
565841,16/06/2135,-89565023.42,gdf,gdsdth
565841,17/06/2135,-89567203.75,dsgv,gdsdth
565841,18/06/2135,-89569384.09,n hn,gdsdth
565841,19/06/2135,-89571564.43,fgh,gdsdth
565841,20/06/2135,-89573744.76,fgh,gdsdth
565841,21/06/2135,-89575925.10,fgh,gdsdth
565841,22/06/2135,-89578105.44,fgh,gdsdth
565841,23/06/2135,-89580285.77,fgh,gdsdth
565841,24/06/2135,-89582466.11,fgh,gdsdth
565841,25/06/2135,-89584646.45,fdgh,gdsdth
565841,26/06/2135,-89586826.78,gdh,gdsdth
565841,27/06/2135,-89589007.12,gdf,gdsdth
565841,28/06/2135,-89591187.45,dsgv,gdsdth
565841,29/06/2135,-89593367.79,n hn,gdsdth
565841,30/06/2135,-89595548.13,fgh,gdsdth
565841,1/07/2135,-89597728.46,fgh,gdsdth
565841,2/07/2135,-89599908.80,fgh,gdsdth
565841,3/07/2135,-89602089.14,fgh,gdsdth
565841,4/07/2135,-89604269.47,fgh,gdsdth
565841,5/07/2135,-89606449.81,fgh,gdsdth
565841,6/07/2135,-89608630.15,fdgh,gdsdth
565841,7/07/2135,-89610810.48,gdh,gdsdth
565841,8/07/2135,-89612990.82,gdf,gdsdth
565841,9/07/2135,-89615171.15,dsgv,gdsdth
565841,10/07/2135,-89617351.49,n hn,gdsdth
565841,11/07/2135,-89619531.83,fgh,gdsdth
565841,12/07/2135,-89621712.16,fgh,gdsdth
565841,13/07/2135,-89623892.50,fgh,gdsdth
565841,14/07/2135,-89626072.84,fgh,gdsdth
565841,15/07/2135,-89628253.17,fgh,gdsdth
565841,16/07/2135,-89630433.51,fgh,gdsdth
565841,17/07/2135,-89632613.85,fdgh,gdsdth
565841,18/07/2135,-89634794.18,gdh,gdsdth
565841,19/07/2135,-89636974.52,gdf,gdsdth
565841,20/07/2135,-89639154.85,dsgv,gdsdth
565841,21/07/2135,-89641335.19,n hn,gdsdth
565841,22/07/2135,-89643515.53,fgh,gdsdth
565841,23/07/2135,-89645695.86,fgh,gdsdth
565841,24/07/2135,-89647876.20,fgh,gdsdth
565841,25/07/2135,-89650056.54,fgh,gdsdth
565841,26/07/2135,-89652236.87,fgh,gdsdth
565841,27/07/2135,-89654417.21,fgh,gdsdth
565841,28/07/2135,-89656597.55,fdgh,gdsdth
565841,29/07/2135,-89658777.88,gdh,gdsdth
565841,30/07/2135,-89660958.22,gdf,gdsdth
565841,31/07/2135,-89663138.55,dsgv,gdsdth
565841,1/08/2135,-89665318.89,n hn,gdsdth
565841,2/08/2135,-89667499.23,fgh,gdsdth
565841,3/08/2135,-89669679.56,fgh,gdsdth
565841,4/08/2135,-89671859.90,fgh,gdsdth
565841,5/08/2135,-89674040.24,fgh,gdsdth
565841,6/08/2135,-89676220.57,fgh,gdsdth
565841,7/08/2135,-89678400.91,fgh,gdsdth
565841,8/08/2135,-89680581.25,fdgh,gdsdth
565841,9/08/2135,-89682761.58,gdh,gdsdth
565841,10/08/2135,-89684941.92,gdf,gdsdth
565841,11/08/2135,-89687122.25,dsgv,gdsdth
565841,12/08/2135,-89689302.59,n hn,gdsdth
565841,13/08/2135,-89691482.93,fgh,gdsdth
565841,14/08/2135,-89693663.26,fgh,gdsdth
565841,15/08/2135,-89695843.60,fgh,gdsdth
565841,16/08/2135,-89698023.94,fgh,gdsdth
565841,17/08/2135,-89700204.27,fgh,gdsdth
565841,18/08/2135,-89702384.61,fgh,gdsdth
565841,19/08/2135,-89704564.95,fdgh,gdsdth
565841,20/08/2135,-89706745.28,gdh,gdsdth
565841,21/08/2135,-89708925.62,gdf,gdsdth
565841,22/08/2135,-89711105.95,dsgv,gdsdth
565841,23/08/2135,-89713286.29,n hn,gdsdth
565841,24/08/2135,-89715466.63,fgh,gdsdth
565841,25/08/2135,-89717646.96,fgh,gdsdth
565841,26/08/2135,-89719827.30,fgh,gdsdth
565841,27/08/2135,-89722007.64,fgh,gdsdth
565841,28/08/2135,-89724187.97,fgh,gdsdth
565841,29/08/2135,-89726368.31,fgh,gdsdth
565841,30/08/2135,-89728548.65,fdgh,gdsdth
565841,31/08/2135,-89730728.98,gdh,gdsdth
565841,1/09/2135,-89732909.32,gdf,gdsdth
565841,2/09/2135,-89735089.65,dsgv,gdsdth
565841,3/09/2135,-89737269.99,n hn,gdsdth
565841,4/09/2135,-89739450.33,fgh,gdsdth
565841,5/09/2135,-89741630.66,fgh,gdsdth
565841,6/09/2135,-89743811.00,fgh,gdsdth
565841,7/09/2135,-89745991.34,fgh,gdsdth
565841,8/09/2135,-89748171.67,fgh,gdsdth
565841,9/09/2135,-89750352.01,fgh,gdsdth
565841,10/09/2135,-89752532.35,fdgh,gdsdth
565841,11/09/2135,-89754712.68,gdh,gdsdth
565841,12/09/2135,-89756893.02,gdf,gdsdth
565841,13/09/2135,-89759073.35,dsgv,gdsdth
565841,14/09/2135,-89761253.69,n hn,gdsdth
565841,15/09/2135,-89763434.03,fgh,gdsdth
565841,16/09/2135,-89765614.36,fgh,gdsdth
565841,17/09/2135,-89767794.70,fgh,gdsdth
565841,18/09/2135,-89769975.04,fgh,gdsdth
565841,19/09/2135,-89772155.37,fgh,gdsdth
565841,20/09/2135,-89774335.71,fgh,gdsdth
565841,21/09/2135,-89776516.05,fdgh,gdsdth
565841,22/09/2135,-89778696.38,gdh,gdsdth
565841,23/09/2135,-89780876.72,gdf,gdsdth
565841,24/09/2135,-89783057.05,dsgv,gdsdth
565841,25/09/2135,-89785237.39,n hn,gdsdth
565841,26/09/2135,-89787417.73,fgh,gdsdth
565841,27/09/2135,-89789598.06,fgh,gdsdth
565841,28/09/2135,-89791778.40,fgh,gdsdth
565841,29/09/2135,-89793958.74,fgh,gdsdth
565841,30/09/2135,-89796139.07,fgh,gdsdth
565841,1/10/2135,-89798319.41,fgh,gdsdth
565841,2/10/2135,-89800499.75,fdgh,gdsdth
565841,3/10/2135,-89802680.08,gdh,gdsdth
565841,4/10/2135,-89804860.42,gdf,gdsdth
565841,5/10/2135,-89807040.75,dsgv,gdsdth
565841,6/10/2135,-89809221.09,n hn,gdsdth
565841,7/10/2135,-89811401.43,fgh,gdsdth
565841,8/10/2135,-89813581.76,fgh,gdsdth
565841,9/10/2135,-89815762.10,fgh,gdsdth
565841,10/10/2135,-89817942.44,fgh,gdsdth
565841,11/10/2135,-89820122.77,fgh,gdsdth
565841,12/10/2135,-89822303.11,fgh,gdsdth
565841,13/10/2135,-89824483.45,fdgh,gdsdth
565841,14/10/2135,-89826663.78,gdh,gdsdth
565841,15/10/2135,-89828844.12,gdf,gdsdth
565841,16/10/2135,-89831024.45,dsgv,gdsdth
565841,17/10/2135,-89833204.79,n hn,gdsdth
565841,18/10/2135,-89835385.13,fgh,gdsdth
565841,19/10/2135,-89837565.46,fgh,gdsdth
565841,20/10/2135,-89839745.80,fgh,gdsdth
565841,21/10/2135,-89841926.14,fgh,gdsdth
565841,22/10/2135,-89844106.47,fgh,gdsdth
565841,23/10/2135,-89846286.81,fgh,gdsdth
565841,24/10/2135,-89848467.15,fdgh,gdsdth
565841,25/10/2135,-89850647.48,gdh,gdsdth
565841,26/10/2135,-89852827.82,gdf,gdsdth
565841,27/10/2135,-89855008.15,dsgv,gdsdth
565841,28/10/2135,-89857188.49,n hn,gdsdth
565841,29/10/2135,-89859368.83,fgh,gdsdth
565841,30/10/2135,-89861549.16,fgh,gdsdth
565841,31/10/2135,-89863729.50,fgh,gdsdth
565841,1/11/2135,-89865909.84,fgh,gdsdth
565841,2/11/2135,-89868090.17,fgh,gdsdth
565841,3/11/2135,-89870270.51,fgh,gdsdth
565841,4/11/2135,-89872450.85,fdgh,gdsdth
565841,5/11/2135,-89874631.18,gdh,gdsdth
565841,6/11/2135,-89876811.52,gdf,gdsdth
565841,7/11/2135,-89878991.85,dsgv,gdsdth
565841,8/11/2135,-89881172.19,n hn,gdsdth
565841,9/11/2135,-89883352.53,fgh,gdsdth
565841,10/11/2135,-89885532.86,fgh,gdsdth
565841,11/11/2135,-89887713.20,fgh,gdsdth
565841,12/11/2135,-89889893.54,fgh,gdsdth
565841,13/11/2135,-89892073.87,fgh,gdsdth
565841,14/11/2135,-89894254.21,fgh,gdsdth
565841,15/11/2135,-89896434.55,fdgh,gdsdth
565841,16/11/2135,-89898614.88,gdh,gdsdth
565841,17/11/2135,-89900795.22,gdf,gdsdth
565841,18/11/2135,-89902975.55,dsgv,gdsdth
565841,19/11/2135,-89905155.89,n hn,gdsdth
565841,20/11/2135,-89907336.23,fgh,gdsdth
565841,21/11/2135,-89909516.56,fgh,gdsdth
565841,22/11/2135,-89911696.90,fgh,gdsdth
565841,23/11/2135,-89913877.24,fgh,gdsdth
565841,24/11/2135,-89916057.57,fgh,gdsdth
565841,25/11/2135,-89918237.91,fgh,gdsdth
565841,26/11/2135,-89920418.25,fdgh,gdsdth
565841,27/11/2135,-89922598.58,gdh,gdsdth
565841,28/11/2135,-89924778.92,gdf,gdsdth
565841,29/11/2135,-89926959.25,dsgv,gdsdth
565841,30/11/2135,-89929139.59,n hn,gdsdth
565841,1/12/2135,-89931319.93,fgh,gdsdth
565841,2/12/2135,-89933500.26,fgh,gdsdth
565841,3/12/2135,-89935680.60,fgh,gdsdth
565841,4/12/2135,-89937860.94,fgh,gdsdth
565841,5/12/2135,-89940041.27,fgh,gdsdth
565841,6/12/2135,-89942221.61,fgh,gdsdth
565841,7/12/2135,-89944401.95,fdgh,gdsdth
565841,8/12/2135,-89946582.28,gdh,gdsdth
565841,9/12/2135,-89948762.62,gdf,gdsdth
565841,10/12/2135,-89950942.95,dsgv,gdsdth
565841,11/12/2135,-89953123.29,n hn,gdsdth
565841,12/12/2135,-89955303.63,fgh,gdsdth
565841,13/12/2135,-89957483.96,fgh,gdsdth
565841,14/12/2135,-89959664.30,fgh,gdsdth
565841,15/12/2135,-89961844.64,fgh,gdsdth
565841,16/12/2135,-89964024.97,fgh,gdsdth
565841,17/12/2135,-89966205.31,fgh,gdsdth
565841,18/12/2135,-89968385.65,fdgh,gdsdth
565841,19/12/2135,-89970565.98,gdh,gdsdth
565841,20/12/2135,-89972746.32,gdf,gdsdth
565841,21/12/2135,-89974926.65,dsgv,gdsdth
565841,22/12/2135,-89977106.99,n hn,gdsdth
565841,23/12/2135,-89979287.33,fgh,gdsdth
565841,24/12/2135,-89981467.66,fgh,gdsdth
565841,25/12/2135,-89983648.00,fgh,gdsdth
565841,26/12/2135,-89985828.34,fgh,gdsdth
565841,27/12/2135,-89988008.67,fgh,gdsdth
565841,28/12/2135,-89990189.01,fgh,gdsdth
565841,29/12/2135,-89992369.35,fdgh,gdsdth
565841,30/12/2135,-89994549.68,gdh,gdsdth
565841,31/12/2135,-89996730.02,gdf,gdsdth
565841,1/01/2136,-89998910.35,dsgv,gdsdth
565841,2/01/2136,-90001090.69,n hn,gdsdth
565841,3/01/2136,-90003271.03,fgh,gdsdth
565841,4/01/2136,-90005451.36,fgh,gdsdth
565841,5/01/2136,-90007631.70,fgh,gdsdth
565841,6/01/2136,-90009812.04,fgh,gdsdth
565841,7/01/2136,-90011992.37,fgh,gdsdth
565841,8/01/2136,-90014172.71,fgh,gdsdth
565841,9/01/2136,-90016353.05,fdgh,gdsdth
565841,10/01/2136,-90018533.38,gdh,gdsdth
565841,11/01/2136,-90020713.72,gdf,gdsdth
565841,12/01/2136,-90022894.05,dsgv,gdsdth
565841,13/01/2136,-90025074.39,n hn,gdsdth
565841,14/01/2136,-90027254.73,fgh,gdsdth
565841,15/01/2136,-90029435.06,fgh,gdsdth
565841,16/01/2136,-90031615.40,fgh,gdsdth
565841,17/01/2136,-90033795.74,fgh,gdsdth
565841,18/01/2136,-90035976.07,fgh,gdsdth
565841,19/01/2136,-90038156.41,fgh,gdsdth
565841,20/01/2136,-90040336.75,fdgh,gdsdth
565841,21/01/2136,-90042517.08,gdh,gdsdth
565841,22/01/2136,-90044697.42,gdf,gdsdth
565841,23/01/2136,-90046877.75,dsgv,gdsdth
565841,24/01/2136,-90049058.09,n hn,gdsdth
565841,25/01/2136,-90051238.43,fgh,gdsdth
565841,26/01/2136,-90053418.76,fgh,gdsdth
565841,27/01/2136,-90055599.10,fgh,gdsdth
565841,28/01/2136,-90057779.44,fgh,gdsdth
565841,29/01/2136,-90059959.77,fgh,gdsdth
565841,30/01/2136,-90062140.11,fgh,gdsdth
565841,31/01/2136,-90064320.45,fdgh,gdsdth
565841,1/02/2136,-90066500.78,gdh,gdsdth
565841,2/02/2136,-90068681.12,gdf,gdsdth
565841,3/02/2136,-90070861.45,dsgv,gdsdth
565841,4/02/2136,-90073041.79,n hn,gdsdth
565841,5/02/2136,-90075222.13,fgh,gdsdth
565841,6/02/2136,-90077402.46,fgh,gdsdth
565841,7/02/2136,-90079582.80,fgh,gdsdth
565841,8/02/2136,-90081763.14,fgh,gdsdth
565841,9/02/2136,-90083943.47,fgh,gdsdth
565841,10/02/2136,-90086123.81,fgh,gdsdth
565841,11/02/2136,-90088304.15,fdgh,gdsdth
565841,12/02/2136,-90090484.48,gdh,gdsdth
565841,13/02/2136,-90092664.82,gdf,gdsdth
565841,14/02/2136,-90094845.15,dsgv,gdsdth
565841,15/02/2136,-90097025.49,n hn,gdsdth
565841,16/02/2136,-90099205.83,fgh,gdsdth
565841,17/02/2136,-90101386.16,fgh,gdsdth
565841,18/02/2136,-90103566.50,fgh,gdsdth
565841,19/02/2136,-90105746.84,fgh,gdsdth
565841,20/02/2136,-90107927.17,fgh,gdsdth
565841,21/02/2136,-90110107.51,fgh,gdsdth
565841,22/02/2136,-90112287.85,fdgh,gdsdth
565841,23/02/2136,-90114468.18,gdh,gdsdth
565841,24/02/2136,-90116648.52,gdf,gdsdth
565841,25/02/2136,-90118828.85,dsgv,gdsdth
565841,26/02/2136,-90121009.19,n hn,gdsdth
565841,27/02/2136,-90123189.53,fgh,gdsdth
565841,28/02/2136,-90125369.86,fgh,gdsdth
565841,29/02/2136,-90127550.20,fgh,gdsdth
565841,1/03/2136,-90129730.54,fgh,gdsdth
565841,2/03/2136,-90131910.87,fgh,gdsdth
565841,3/03/2136,-90134091.21,fgh,gdsdth
565841,4/03/2136,-90136271.55,fdgh,gdsdth
565841,5/03/2136,-90138451.88,gdh,gdsdth
565841,6/03/2136,-90140632.22,gdf,gdsdth
565841,7/03/2136,-90142812.55,dsgv,gdsdth
565841,8/03/2136,-90144992.89,n hn,gdsdth
565841,9/03/2136,-90147173.23,fgh,gdsdth
565841,10/03/2136,-90149353.56,fgh,gdsdth
565841,11/03/2136,-90151533.90,fgh,gdsdth
565841,12/03/2136,-90153714.24,fgh,gdsdth
565841,13/03/2136,-90155894.57,fgh,gdsdth
565841,14/03/2136,-90158074.91,fgh,gdsdth
565841,15/03/2136,-90160255.25,fdgh,gdsdth
565841,16/03/2136,-90162435.58,gdh,gdsdth
565841,17/03/2136,-90164615.92,gdf,gdsdth
565841,18/03/2136,-90166796.25,dsgv,gdsdth
565841,19/03/2136,-90168976.59,n hn,gdsdth
565841,20/03/2136,-90171156.93,fgh,gdsdth
565841,21/03/2136,-90173337.26,fgh,gdsdth
565841,22/03/2136,-90175517.60,fgh,gdsdth
565841,23/03/2136,-90177697.94,fgh,gdsdth
565841,24/03/2136,-90179878.27,fgh,gdsdth
565841,25/03/2136,-90182058.61,fgh,gdsdth
565841,26/03/2136,-90184238.95,fdgh,gdsdth
565841,27/03/2136,-90186419.28,gdh,gdsdth
565841,28/03/2136,-90188599.62,gdf,gdsdth
565841,29/03/2136,-90190779.95,dsgv,gdsdth
565841,30/03/2136,-90192960.29,n hn,gdsdth
565841,31/03/2136,-90195140.63,fgh,gdsdth
565841,1/04/2136,-90197320.96,fgh,gdsdth
565841,2/04/2136,-90199501.30,fgh,gdsdth
565841,3/04/2136,-90201681.64,fgh,gdsdth
565841,4/04/2136,-90203861.97,fgh,gdsdth
565841,5/04/2136,-90206042.31,fgh,gdsdth
565841,6/04/2136,-90208222.65,fdgh,gdsdth
565841,7/04/2136,-90210402.98,gdh,gdsdth
565841,8/04/2136,-90212583.32,gdf,gdsdth
565841,9/04/2136,-90214763.65,dsgv,gdsdth
565841,10/04/2136,-90216943.99,n hn,gdsdth
565841,11/04/2136,-90219124.33,fgh,gdsdth
565841,12/04/2136,-90221304.66,fgh,gdsdth
565841,13/04/2136,-90223485.00,fgh,gdsdth
565841,14/04/2136,-90225665.34,fgh,gdsdth
565841,15/04/2136,-90227845.67,fgh,gdsdth
565841,16/04/2136,-90230026.01,fgh,gdsdth
565841,17/04/2136,-90232206.35,fdgh,gdsdth
565841,18/04/2136,-90234386.68,gdh,gdsdth
565841,19/04/2136,-90236567.02,gdf,gdsdth
565841,20/04/2136,-90238747.35,dsgv,gdsdth
565841,21/04/2136,-90240927.69,n hn,gdsdth
565841,22/04/2136,-90243108.03,fgh,gdsdth
565841,23/04/2136,-90245288.36,fgh,gdsdth
565841,24/04/2136,-90247468.70,fgh,gdsdth
